user_id,zip_code
285,32961
285,32962
285,32963
285,32964
285,32965
285,32966
285,32967
285,32968
285,32969
286,99774
287,25701
287,25702
287,25703
287,25704
287,25705
287,25706
287,25707
287,25708
287,25709
287,25710
287,25711
287,25712
287,25713
287,25714
287,25715
287,25716
287,25717
287,25718
287,25719
287,25720
287,25721
287,25722
287,25723
287,25724
287,25725
287,25726
287,25727
287,25728
287,25729
287,25755
287,25770
287,25771
287,25772
287,25773
287,25774
287,25775
287,25776
287,25777
287,25778
287,25779
288,16946
289,31323
290,96769
291,62701
291,62702
291,62703
291,62704
291,62705
291,62706
291,62707
291,62708
291,62711
291,62712
291,62713
291,62715
291,62716
291,62719
291,62721
291,62722
291,62723
291,62726
291,62736
291,62739
291,62746
291,62756
291,62757
291,62761
291,62762
291,62763
291,62764
291,62765
291,62766
291,62767
291,62769
291,62776
291,62777
291,62781
291,62786
291,62791
291,62794
291,62796
292,84717
293,58069
294,93611
294,93612
294,93613
294,93619
295,34741
295,34742
295,34743
295,34744
295,34745
295,34746
295,34747
295,34758
295,34759
296,19365
297,65052
298,65801
298,65802
298,65803
298,65804
298,65805
298,65806
298,65807
298,65808
298,65809
298,65810
298,65814
298,65817
298,65890
298,65897
298,65898
298,65899
299,14423
300,84767
301,29646
301,29647
301,29648
301,29649
302,95615
303,60949
304,55101
304,55102
304,55103
304,55104
304,55105
304,55106
304,55107
304,55108
304,55109
304,55110
304,55111
304,55112
304,55113
304,55114
304,55115
304,55116
304,55117
304,55118
304,55119
304,55120
304,55121
304,55122
304,55123
304,55124
304,55125
304,55126
304,55127
304,55128
304,55129
304,55130
304,55133
304,55144
304,55145
304,55146
304,55155
304,55161
304,55164
304,55165
304,55166
304,55168
304,55169
304,55170
304,55171
304,55172
304,55175
304,55177
304,55187
304,55188
304,55191
305,1262
305,1263
306,49309
307,31757
307,31758
307,31792
307,31799
308,99929
309,91388
309,91401
309,91404
309,91405
309,91406
309,91407
309,91408
309,91409
309,91410
309,91411
309,91470
309,91482
309,91496
309,91497
309,91499
310,14094
310,14095
311,27101
311,27102
311,27103
311,27104
311,27105
311,27106
311,27107
311,27108
311,27109
311,27110
311,27111
311,27113
311,27114
311,27115
311,27116
311,27117
311,27120
311,27127
311,27130
311,27150
311,27152
311,27155
311,27157
311,27198
311,27199
312,16061
313,93665
314,44805
315,76950
316,47401
316,47402
316,47403
316,47404
316,47405
316,47406
316,47407
316,47408
316,47490
317,49769
318,75201
318,75202
318,75203
318,75204
318,75205
318,75206
318,75207
318,75208
318,75209
318,75210
318,75211
318,75212
318,75214
318,75215
318,75216
318,75217
318,75218
318,75219
318,75220
318,75221
318,75222
318,75223
318,75224
318,75225
318,75226
318,75227
318,75228
318,75229
318,75230
318,75231
318,75232
318,75233
318,75234
318,75235
318,75236
318,75237
318,75238
318,75240
318,75241
318,75242
318,75243
318,75244
318,75245
318,75246
318,75247
318,75248
318,75249
318,75250
318,75251
318,75252
318,75253
318,75254
318,75258
318,75260
318,75261
318,75262
318,75263
318,75264
318,75265
318,75266
318,75267
318,75270
318,75275
318,75277
318,75283
318,75284
318,75285
318,75286
318,75287
318,75301
318,75303
318,75310
318,75312
318,75313
318,75315
318,75320
318,75323
318,75326
318,75334
318,75336
318,75339
318,75340
318,75342
318,75343
318,75344
318,75353
318,75354
318,75355
318,75356
318,75357
318,75358
318,75359
318,75360
318,75363
318,75364
318,75367
318,75368
318,75370
318,75371
318,75372
318,75373
318,75374
318,75376
318,75378
318,75379
318,75380
318,75381
318,75382
318,75386
318,75387
318,75388
318,75389
318,75390
318,75391
318,75392
318,75393
318,75394
318,75395
318,75396
318,75397
318,75398
319,78387
320,55317
321,6501
321,6502
321,6503
321,6504
321,6505
321,6506
321,6507
321,6508
321,6509
321,6510
321,6511
321,6513
321,6515
321,6519
321,6520
321,6521
321,6530
321,6531
321,6532
321,6533
321,6534
321,6535
321,6536
321,6537
321,6538
321,6540
322,1803
322,1805
323,1101
323,1102
323,1103
323,1104
323,1105
323,1107
323,1108
323,1109
323,1111
323,1115
323,1118
323,1119
323,1128
323,1129
323,1133
323,1138
323,1139
323,1144
323,1152
323,1195
323,1199
324,77624
325,95101
325,95103
325,95106
325,95108
325,95109
325,95110
325,95111
325,95112
325,95113
325,95115
325,95116
325,95117
325,95118
325,95119
325,95120
325,95121
325,95122
325,95123
325,95124
325,95125
325,95126
325,95127
325,95128
325,95129
325,95130
325,95131
325,95132
325,95133
325,95134
325,95135
325,95136
325,95138
325,95139
325,95141
325,95148
325,95150
325,95151
325,95152
325,95153
325,95154
325,95155
325,95156
325,95157
325,95158
325,95159
325,95160
325,95161
325,95164
325,95170
325,95172
325,95173
325,95190
325,95191
325,95192
325,95193
325,95194
325,95196
326,86336
326,86339
326,86340
326,86341
326,86351
327,13485
328,64725
329,94573
330,85192
330,85292
331,94101
331,94102
331,94103
331,94104
331,94105
331,94106
331,94107
331,94108
331,94109
331,94110
331,94111
331,94112
331,94114
331,94115
331,94116
331,94117
331,94118
331,94119
331,94120
331,94121
331,94122
331,94123
331,94124
331,94125
331,94126
331,94127
331,94128
331,94129
331,94130
331,94131
331,94132
331,94133
331,94134
331,94135
331,94136
331,94137
331,94138
331,94139
331,94140
331,94141
331,94142
331,94143
331,94144
331,94145
331,94146
331,94147
331,94150
331,94151
331,94152
331,94153
331,94154
331,94155
331,94156
331,94158
331,94159
331,94160
331,94161
331,94162
331,94163
331,94164
331,94171
331,94172
331,94175
331,94177
331,94188
331,94199
332,35401
332,35402
332,35403
332,35404
332,35405
332,35406
332,35407
332,35485
332,35486
332,35487
333,77971
334,35201
334,35202
334,35203
334,35204
334,35205
334,35206
334,35207
334,35208
334,35209
334,35210
334,35211
334,35212
334,35213
334,35214
334,35215
334,35216
334,35217
334,35218
334,35219
334,35220
334,35221
334,35222
334,35223
334,35224
334,35225
334,35226
334,35228
334,35229
334,35230
334,35231
334,35232
334,35233
334,35234
334,35235
334,35236
334,35237
334,35238
334,35240
334,35242
334,35243
334,35244
334,35245
334,35246
334,35249
334,35253
334,35254
334,35255
334,35259
334,35260
334,35261
334,35263
334,35266
334,35270
334,35277
334,35278
334,35279
334,35280
334,35281
334,35282
334,35283
334,35285
334,35286
334,35287
334,35288
334,35289
334,35290
334,35291
334,35292
334,35293
334,35294
334,35295
334,35296
334,35297
334,35298
334,35299
335,31328
336,84334
337,12842
338,40403
338,40404
339,17941
340,45011
340,45012
340,45013
340,45015
340,45025
340,45026
341,44137
342,22081
342,22082
342,22116
342,22118
342,22119
342,22120
343,83201
343,83202
343,83204
343,83205
343,83206
343,83209
344,84533
345,91331
345,91333
345,91334
346,50226
347,29401
347,29402
347,29403
347,29406
347,29407
347,29409
347,29412
347,29413
347,29414
347,29416
347,29417
347,29422
347,29423
347,29424
347,29425
347,29492
348,47980
349,24984
350,95101
350,95103
350,95106
350,95108
350,95109
350,95110
350,95111
350,95112
350,95113
350,95115
350,95116
350,95117
350,95118
350,95119
350,95120
350,95121
350,95122
350,95123
350,95124
350,95125
350,95126
350,95127
350,95128
350,95129
350,95130
350,95131
350,95132
350,95133
350,95134
350,95135
350,95136
350,95138
350,95139
350,95141
350,95148
350,95150
350,95151
350,95152
350,95153
350,95154
350,95155
350,95156
350,95157
350,95158
350,95159
350,95160
350,95161
350,95164
350,95170
350,95172
350,95173
350,95190
350,95191
350,95192
350,95193
350,95194
350,95196
351,98055
351,98056
351,98057
351,98058
351,98059
352,55801
352,55802
352,55803
352,55804
352,55805
352,55806
352,55807
352,55808
352,55810
352,55811
352,55812
352,55814
352,55815
352,55816
353,39478
354,21622
355,28356
356,43768
357,21639
358,95076
358,95077
359,41129
360,17073
361,91101
361,91102
361,91103
361,91104
361,91105
361,91106
361,91107
361,91109
361,91110
361,91114
361,91115
361,91116
361,91117
361,91121
361,91123
361,91124
361,91125
361,91126
361,91129
361,91131
361,91182
361,91184
361,91185
361,91188
361,91189
361,91191
361,91199
362,4428
363,65076
364,39556
365,28712
366,63673
367,11351
367,11352
367,11354
367,11355
367,11358
367,11367
367,11371
367,11381
367,11390
368,50560
369,56686
370,64680
371,94518
371,94519
371,94520
371,94521
371,94522
371,94524
371,94527
371,94529
372,81077
373,62281
374,11405
374,11424
374,11425
374,11430
374,11431
374,11432
374,11433
374,11434
374,11435
374,11436
374,11439
374,11451
374,11499
375,22201
375,22202
375,22203
375,22204
375,22205
375,22206
375,22207
375,22209
375,22210
375,22212
375,22213
375,22214
375,22215
375,22216
375,22217
375,22218
375,22219
375,22222
375,22223
375,22225
375,22226
375,22227
375,22229
375,22230
375,22234
375,22240
375,22241
375,22242
375,22243
375,22244
375,22245
375,22246
376,77001
376,77002
376,77003
376,77004
376,77005
376,77006
376,77007
376,77008
376,77009
376,77010
376,77011
376,77012
376,77013
376,77014
376,77015
376,77016
376,77017
376,77018
376,77019
376,77020
376,77021
376,77022
376,77023
376,77024
376,77025
376,77026
376,77027
376,77028
376,77029
376,77030
376,77031
376,77032
376,77033
376,77034
376,77035
376,77036
376,77037
376,77038
376,77039
376,77040
376,77041
376,77042
376,77043
376,77044
376,77045
376,77046
376,77047
376,77048
376,77049
376,77050
376,77051
376,77052
376,77053
376,77054
376,77055
376,77056
376,77057
376,77058
376,77059
376,77060
376,77061
376,77062
376,77063
376,77064
376,77065
376,77066
376,77067
376,77068
376,77069
376,77070
376,77071
376,77072
376,77073
376,77074
376,77075
